timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1574982501653,234,www.wholefoods.com-0,301,Found,Thread Group 1-1,,true,,307,123,1,1,https://www.wholefoods.com/,234,0,202
1574982501889,303,www.wholefoods.com-1,200,OK,Thread Group 1-1,text,true,,128464,129,1,1,https://www.wholefoodsmarket.com/,197,0,167
1574982502194,267,www.apple.com,200,OK,Thread Group 1-1,text,true,,85429,118,1,1,https://www.apple.com/,189,0,156
1574982502463,487,www.samsung.com,200,OK,Thread Group 1-1,text,true,,220033,243,1,1,https://www.samsung.com/us/,202,0,160
1574982502463,202,www.samsung.com-0,301,Moved Permanently,Thread Group 1-1,,true,,414,120,1,1,https://www.samsung.com/,202,0,160
1574982502665,285,www.samsung.com-1,200,OK,Thread Group 1-1,text,true,,219619,123,1,1,https://www.samsung.com/us/,41,0,0
1574982502952,974,www.vizio.com,200,OK,Thread Group 1-1,text,true,,112214,243,1,1,https://www.vizio.com/en/home,349,0,232
1574982502952,349,www.vizio.com-0,301,Moved Permanently,Thread Group 1-1,text,true,,464,118,1,1,https://www.vizio.com/,349,0,232
1574982503302,624,www.vizio.com-1,200,OK,Thread Group 1-1,text,true,,111750,125,1,1,https://www.vizio.com/en/home,572,0,0
1574982503927,875,store.google.com,200,OK,Thread Group 1-1,text,true,,2028082,121,1,1,https://store.google.com/,305,0,200
1574982504803,378,www.sprint.com,200,OK,Thread Group 1-1,text,true,,244572,119,1,1,https://www.sprint.com/,270,0,163
1574982505184,354,www.verizon.com,200,OK,Thread Group 1-1,text,true,,52785,279,1,1,https://www.verizon.com/home/verizonglobalhome/ghp_landing.aspx,255,0,170
1574982505184,255,www.verizon.com-0,302,Found,Thread Group 1-1,,true,,177,120,1,1,https://www.verizon.com/,255,0,170
1574982505439,99,www.verizon.com-1,200,OK,Thread Group 1-1,text,true,,52608,159,1,1,https://www.verizon.com/home/verizonglobalhome/ghp_landing.aspx,59,0,0
1574982505540,437,www.samsclub.com,200,OK,Thread Group 1-1,text,true,,312639,121,1,1,https://www.samsclub.com/,277,0,235
1574982505980,305,www.sears.com,200,OK,Thread Group 1-1,text,true,,116946,118,1,1,https://www.sears.com/,226,0,166
1574982506286,254,www.kmart.com,200,OK,Thread Group 1-1,text,true,,83452,118,1,1,https://www.kmart.com/,199,0,152
1574982506541,693,www.staples.com,200,OK,Thread Group 1-1,text,true,,560896,120,1,1,https://www.staples.com/,400,0,155
1574982507234,369,www.dell.com,200,OK,Thread Group 1-1,text,true,,181469,239,1,1,https://www.dell.com/en-us,175,0,141
1574982507234,175,www.dell.com-0,302,Moved Temporarily,Thread Group 1-1,text,true,,1531,117,1,1,https://www.dell.com/,175,0,141
1574982507409,194,www.dell.com-1,200,OK,Thread Group 1-1,text,true,,179938,122,1,1,https://www.dell.com/en-us,64,0,0
1574982507604,353,www.target.com,200,OK,Thread Group 1-1,text,true,,300926,119,1,1,https://www.target.com/,188,0,144
1574982507959,1414,www.bjs.com,200,OK,Thread Group 1-1,text,true,,6429546,116,1,1,https://www.bjs.com/,193,0,148
1574982509374,548,www.lenovo.com,200,OK,Thread Group 1-1,text,true,,230385,244,1,1,https://www.lenovo.com/us/en/,259,0,211
1574982509374,259,www.lenovo.com-0,301,Moved Permanently,Thread Group 1-1,,true,,1104,119,1,1,https://www.lenovo.com/,259,0,211
1574982509633,289,www.lenovo.com-1,200,OK,Thread Group 1-1,text,true,,229281,125,1,1,https://www.lenovo.com/us/en/,171,0,0
1574982509925,1930,www.harborfreight.com,200,OK,Thread Group 1-1,text,true,,495431,126,1,1,https://www.harborfreight.com/,1245,0,1210
1574982511856,367,www.dickssportinggoods.com,200,OK,Thread Group 1-1,text,true,,175291,131,1,1,https://www.dickssportinggoods.com/,234,0,162
1574997233886,491,www.amazon.com,200,OK,Thread Group 1-1,text,true,,96914,119,1,1,https://www.amazon.com/,351,0,265
1574997234381,755,www.kohls.com,200,OK,Thread Group 1-1,text,true,,396336,118,1,1,https://www.kohls.com/,349,0,233
1574997235139,569,www.walmart.com,200,OK,Thread Group 1-1,text,true,,186346,120,1,1,https://www.walmart.com/,482,0,190
1574997235710,1291,www.walgreens.com,200,OK,Thread Group 1-1,text,true,,1439804,122,1,1,https://www.walgreens.com/,966,0,194
1574997237003,483,www.homedepot.com,200,OK,Thread Group 1-1,text,true,,222789,122,1,1,https://www.homedepot.com/,368,0,235
1574997237488,541,www.wholefoods.com,200,OK,Thread Group 1-1,text,true,,128772,252,1,1,https://www.wholefoodsmarket.com/,270,0,244
1574997237488,270,www.wholefoods.com-0,301,Found,Thread Group 1-1,,true,,307,123,1,1,https://www.wholefoods.com/,270,0,244
1574997237759,270,www.wholefoods.com-1,200,OK,Thread Group 1-1,text,true,,128465,129,1,1,https://www.wholefoodsmarket.com/,169,0,140
1574997238030,464,www.apple.com,200,OK,Thread Group 1-1,text,true,,85404,118,1,1,https://www.apple.com/,345,0,286
1574997238495,606,www.samsung.com,200,OK,Thread Group 1-1,text,true,,220046,243,1,1,https://www.samsung.com/us/,217,0,177
1574997238495,217,www.samsung.com-0,301,Moved Permanently,Thread Group 1-1,,true,,414,120,1,1,https://www.samsung.com/,217,0,177
1574997238712,389,www.samsung.com-1,200,OK,Thread Group 1-1,text,true,,219632,123,1,1,https://www.samsung.com/us/,51,0,0
1574997239103,628,www.vizio.com,200,OK,Thread Group 1-1,text,true,,112214,243,1,1,https://www.vizio.com/en/home,227,0,144
1574997239103,227,www.vizio.com-0,301,Moved Permanently,Thread Group 1-1,text,true,,464,118,1,1,https://www.vizio.com/,227,0,144
1574997239330,401,www.vizio.com-1,200,OK,Thread Group 1-1,text,true,,111750,125,1,1,https://www.vizio.com/en/home,359,0,0
1574997239731,834,store.google.com,200,OK,Thread Group 1-1,text,true,,2028069,121,1,1,https://store.google.com/,286,0,184
1574997240566,819,www.sprint.com,200,OK,Thread Group 1-1,text,true,,244583,119,1,1,https://www.sprint.com/,718,0,637
1574997241388,359,www.verizon.com,200,OK,Thread Group 1-1,text,true,,52785,279,1,1,https://www.verizon.com/home/verizonglobalhome/ghp_landing.aspx,282,0,196
1574997241388,282,www.verizon.com-0,302,Found,Thread Group 1-1,,true,,177,120,1,1,https://www.verizon.com/,282,0,196
1574997241670,77,www.verizon.com-1,200,OK,Thread Group 1-1,text,true,,52608,159,1,1,https://www.verizon.com/home/verizonglobalhome/ghp_landing.aspx,35,0,0
1574997241752,421,www.samsclub.com,200,OK,Thread Group 1-1,text,true,,312651,121,1,1,https://www.samsclub.com/,298,0,234
1574997242174,377,www.sears.com,200,OK,Thread Group 1-1,text,true,,116933,118,1,1,https://www.sears.com/,302,0,184
1574997242552,257,www.kmart.com,200,OK,Thread Group 1-1,text,true,,83451,118,1,1,https://www.kmart.com/,199,0,161
1574997242810,1028,www.staples.com,200,OK,Thread Group 1-1,text,true,,560904,120,1,1,https://www.staples.com/,806,0,186
1574997243839,389,www.dell.com,200,OK,Thread Group 1-1,text,true,,181473,239,1,1,https://www.dell.com/en-us,214,0,178
1574997243839,214,www.dell.com-0,302,Moved Temporarily,Thread Group 1-1,text,true,,1531,117,1,1,https://www.dell.com/,214,0,178
1574997244060,168,www.dell.com-1,200,OK,Thread Group 1-1,text,true,,179942,122,1,1,https://www.dell.com/en-us,70,0,0
1574997244229,414,www.target.com,200,OK,Thread Group 1-1,text,true,,300162,119,1,1,https://www.target.com/,207,0,158
1574997244644,1303,www.bjs.com,200,OK,Thread Group 1-1,text,true,,6426824,116,1,1,https://www.bjs.com/,226,0,177
1574997245948,612,www.lenovo.com,200,OK,Thread Group 1-1,text,true,,230294,244,1,1,https://www.lenovo.com/us/en/,411,0,212
1574997245948,411,www.lenovo.com-0,301,Moved Permanently,Thread Group 1-1,,true,,1104,119,1,1,https://www.lenovo.com/,411,0,212
1574997246359,201,www.lenovo.com-1,200,OK,Thread Group 1-1,text,true,,229190,125,1,1,https://www.lenovo.com/us/en/,92,0,0
1574997246562,383,www.harborfreight.com,200,OK,Thread Group 1-1,text,true,,495455,126,1,1,https://www.harborfreight.com/,196,0,158
1574997246946,713,www.dickssportinggoods.com,200,OK,Thread Group 1-1,text,true,,175291,131,1,1,https://www.dickssportinggoods.com/,611,0,493
1574998322380,444,www.amazon.com,200,OK,Thread Group 1-1,text,true,,96422,119,1,1,https://www.amazon.com/,368,0,208
1574998322826,604,www.kohls.com,200,OK,Thread Group 1-1,text,true,,396274,118,1,1,https://www.kohls.com/,231,0,132
1574998323431,521,www.walmart.com,200,OK,Thread Group 1-1,text,true,,186816,120,1,1,https://www.walmart.com/,402,0,144
1574998323953,1018,www.walgreens.com,200,OK,Thread Group 1-1,text,true,,1439875,122,1,1,https://www.walgreens.com/,359,0,138
1574998324972,395,www.homedepot.com,200,OK,Thread Group 1-1,text,true,,222786,122,1,1,https://www.homedepot.com/,280,0,122
1574998325369,526,www.wholefoods.com,200,OK,Thread Group 1-1,text,true,,128772,252,1,1,https://www.wholefoodsmarket.com/,216,0,190
1574998325369,216,www.wholefoods.com-0,301,Found,Thread Group 1-1,,true,,307,123,1,1,https://www.wholefoods.com/,216,0,190
1574998325586,309,www.wholefoods.com-1,200,OK,Thread Group 1-1,text,true,,128465,129,1,1,https://www.wholefoodsmarket.com/,199,0,168
1574998325896,504,www.apple.com,200,OK,Thread Group 1-1,text,true,,85404,118,1,1,https://www.apple.com/,360,0,282
1574998326400,391,www.samsung.com,200,OK,Thread Group 1-1,text,true,,220022,243,1,1,https://www.samsung.com/us/,220,0,141
1574998326400,220,www.samsung.com-0,301,Moved Permanently,Thread Group 1-1,,true,,414,120,1,1,https://www.samsung.com/,220,0,141
1574998326620,171,www.samsung.com-1,200,OK,Thread Group 1-1,text,true,,219608,123,1,1,https://www.samsung.com/us/,57,0,0
1574998326792,696,www.vizio.com,200,OK,Thread Group 1-1,text,true,,112214,243,1,1,https://www.vizio.com/en/home,274,0,215
1574998326792,274,www.vizio.com-0,301,Moved Permanently,Thread Group 1-1,text,true,,464,118,1,1,https://www.vizio.com/,274,0,215
1574998327066,422,www.vizio.com-1,200,OK,Thread Group 1-1,text,true,,111750,125,1,1,https://www.vizio.com/en/home,376,0,0
1574998327489,835,store.google.com,200,OK,Thread Group 1-1,text,true,,2028069,121,1,1,https://store.google.com/,311,0,188
1574998328325,391,www.sprint.com,200,OK,Thread Group 1-1,text,true,,244561,119,1,1,https://www.sprint.com/,236,0,155
1574998328717,288,www.verizon.com,200,OK,Thread Group 1-1,text,true,,52785,279,1,1,https://www.verizon.com/home/verizonglobalhome/ghp_landing.aspx,228,0,145
1574998328717,228,www.verizon.com-0,302,Found,Thread Group 1-1,,true,,177,120,1,1,https://www.verizon.com/,228,0,145
1574998328945,60,www.verizon.com-1,200,OK,Thread Group 1-1,text,true,,52608,159,1,1,https://www.verizon.com/home/verizonglobalhome/ghp_landing.aspx,30,0,0
1574998329006,316,www.samsclub.com,200,OK,Thread Group 1-1,text,true,,312639,121,1,1,https://www.samsclub.com/,179,0,140
1574998329323,304,www.sears.com,200,OK,Thread Group 1-1,text,true,,116946,118,1,1,https://www.sears.com/,238,0,197
1574998329628,258,www.kmart.com,200,OK,Thread Group 1-1,text,true,,83452,118,1,1,https://www.kmart.com/,195,0,153
1574998329887,687,www.staples.com,200,OK,Thread Group 1-1,text,true,,560872,120,1,1,https://www.staples.com/,494,0,152
1574998330575,323,www.dell.com,200,OK,Thread Group 1-1,text,true,,181277,239,1,1,https://www.dell.com/en-us,166,0,124
1574998330575,166,www.dell.com-0,302,Moved Temporarily,Thread Group 1-1,text,true,,1531,117,1,1,https://www.dell.com/,166,0,124
1574998330741,157,www.dell.com-1,200,OK,Thread Group 1-1,text,true,,179746,122,1,1,https://www.dell.com/en-us,52,0,0
1574998330899,418,www.target.com,200,OK,Thread Group 1-1,text,true,,300927,119,1,1,https://www.target.com/,258,0,212
1574998331319,1283,www.bjs.com,200,OK,Thread Group 1-1,text,true,,6432938,116,1,1,https://www.bjs.com/,176,0,137
1574998332602,431,www.lenovo.com,200,OK,Thread Group 1-1,text,true,,230293,244,1,1,https://www.lenovo.com/us/en/,223,0,183
1574998332602,223,www.lenovo.com-0,301,Moved Permanently,Thread Group 1-1,,true,,1104,119,1,1,https://www.lenovo.com/,223,0,183
1574998332825,208,www.lenovo.com-1,200,OK,Thread Group 1-1,text,true,,229189,125,1,1,https://www.lenovo.com/us/en/,101,0,0
1574998333034,405,www.harborfreight.com,200,OK,Thread Group 1-1,text,true,,495443,126,1,1,https://www.harborfreight.com/,208,0,176
1574998333440,328,www.dickssportinggoods.com,200,OK,Thread Group 1-1,text,true,,175279,131,1,1,https://www.dickssportinggoods.com/,216,0,135
1574998864220,405,www.amazon.com,200,OK,Thread Group 1-1,text,true,,97958,119,1,1,https://www.amazon.com/,250,0,145
1574998864627,590,www.kohls.com,200,OK,Thread Group 1-1,text,true,,396191,118,1,1,https://www.kohls.com/,252,0,133
1574998865218,466,www.walmart.com,200,OK,Thread Group 1-1,text,true,,186026,120,1,1,https://www.walmart.com/,356,0,122
1574998865685,684,www.walgreens.com,200,OK,Thread Group 1-1,text,true,,1431699,122,1,1,https://www.walgreens.com/,325,0,167
1574998866370,374,www.homedepot.com,200,OK,Thread Group 1-1,text,true,,222795,122,1,1,https://www.homedepot.com/,237,0,134
1574998866752,486,www.wholefoods.com,200,OK,Thread Group 1-1,text,true,,128772,252,1,1,https://www.wholefoodsmarket.com/,240,0,215
1574998866752,240,www.wholefoods.com-0,301,Found,Thread Group 1-1,,true,,307,123,1,1,https://www.wholefoods.com/,240,0,215
1574998866999,239,www.wholefoods.com-1,200,OK,Thread Group 1-1,text,true,,128465,129,1,1,https://www.wholefoodsmarket.com/,152,0,123
1574998867240,407,www.apple.com,200,OK,Thread Group 1-1,text,true,,85404,118,1,1,https://www.apple.com/,282,0,221
1574998867648,358,www.samsung.com,200,OK,Thread Group 1-1,text,true,,221089,243,1,1,https://www.samsung.com/us/,167,0,125
1574998867648,167,www.samsung.com-0,301,Moved Permanently,Thread Group 1-1,,true,,414,120,1,1,https://www.samsung.com/,167,0,125
1574998867815,191,www.samsung.com-1,200,OK,Thread Group 1-1,text,true,,220675,123,1,1,https://www.samsung.com/us/,86,0,0
1574998868007,674,www.vizio.com,200,OK,Thread Group 1-1,text,true,,112214,243,1,1,https://www.vizio.com/en/home,198,0,130
1574998868007,198,www.vizio.com-0,301,Moved Permanently,Thread Group 1-1,text,true,,464,118,1,1,https://www.vizio.com/,198,0,130
1574998868205,476,www.vizio.com-1,200,OK,Thread Group 1-1,text,true,,111750,125,1,1,https://www.vizio.com/en/home,432,0,0
1574998868682,721,store.google.com,200,OK,Thread Group 1-1,text,true,,2028074,121,1,1,https://store.google.com/,270,0,174
1574998869405,311,www.sprint.com,200,OK,Thread Group 1-1,text,true,,244541,119,1,1,https://www.sprint.com/,198,0,122
1574998869717,255,www.verizon.com,200,OK,Thread Group 1-1,text,true,,52785,279,1,1,https://www.verizon.com/home/verizonglobalhome/ghp_landing.aspx,199,0,116
1574998869717,199,www.verizon.com-0,302,Found,Thread Group 1-1,,true,,177,120,1,1,https://www.verizon.com/,199,0,116
1574998869916,56,www.verizon.com-1,200,OK,Thread Group 1-1,text,true,,52608,159,1,1,https://www.verizon.com/home/verizonglobalhome/ghp_landing.aspx,30,0,0
1574998869974,349,www.samsclub.com,200,OK,Thread Group 1-1,text,true,,312675,121,1,1,https://www.samsclub.com/,169,0,132
1574998870324,269,www.sears.com,200,OK,Thread Group 1-1,text,true,,116946,118,1,1,https://www.sears.com/,193,0,157
1574998870594,314,www.kmart.com,200,OK,Thread Group 1-1,text,true,,83452,118,1,1,https://www.kmart.com/,228,0,189
1574998870909,751,www.staples.com,200,OK,Thread Group 1-1,text,true,,560908,120,1,1,https://www.staples.com/,544,0,134
1574998871661,369,www.dell.com,200,OK,Thread Group 1-1,text,true,,181277,239,1,1,https://www.dell.com/en-us,184,0,143
1574998871661,184,www.dell.com-0,302,Moved Temporarily,Thread Group 1-1,text,true,,1531,117,1,1,https://www.dell.com/,184,0,143
1574998871845,185,www.dell.com-1,200,OK,Thread Group 1-1,text,true,,179746,122,1,1,https://www.dell.com/en-us,94,0,0
1574998872030,359,www.target.com,200,OK,Thread Group 1-1,text,true,,300213,119,1,1,https://www.target.com/,186,0,141
1574998872390,2112,www.bjs.com,200,OK,Thread Group 1-1,text,true,,6426828,116,1,1,https://www.bjs.com/,181,0,142
1574998874503,414,www.lenovo.com,200,OK,Thread Group 1-1,text,true,,230293,244,1,1,https://www.lenovo.com/us/en/,165,0,129
1574998874503,165,www.lenovo.com-0,301,Moved Permanently,Thread Group 1-1,,true,,1104,119,1,1,https://www.lenovo.com/,165,0,129
1574998874668,249,www.lenovo.com-1,200,OK,Thread Group 1-1,text,true,,229189,125,1,1,https://www.lenovo.com/us/en/,106,0,0
1574998874918,441,www.harborfreight.com,200,OK,Thread Group 1-1,text,true,,495431,126,1,1,https://www.harborfreight.com/,200,0,165
1574998875360,1296,www.dickssportinggoods.com,200,OK,Thread Group 1-1,text,true,,175290,131,1,1,https://www.dickssportinggoods.com/,1186,0,1130
1575000113644,496,www.amazon.com,200,OK,Thread Group 1-1,text,true,,97227,119,1,1,https://www.amazon.com/,310,0,221
1575000113644,496,www.amazon.com,200,OK,Thread Group 1-1,text,true,,97227,119,1,1,https://www.amazon.com/,310,0,221
1575000114141,455,www.kohls.com,200,OK,Thread Group 1-1,text,true,,395999,118,1,1,https://www.kohls.com/,308,0,140
1575000114141,455,www.kohls.com,200,OK,Thread Group 1-1,text,true,,395999,118,1,1,https://www.kohls.com/,308,0,140
1575000114597,459,www.walmart.com,200,OK,Thread Group 1-1,text,true,,186481,120,1,1,https://www.walmart.com/,365,0,136
1575000114597,459,www.walmart.com,200,OK,Thread Group 1-1,text,true,,186481,120,1,1,https://www.walmart.com/,365,0,136
1575000115057,1136,www.walgreens.com,200,OK,Thread Group 1-1,text,true,,1176891,122,1,1,https://www.walgreens.com/,394,0,160
1575000115057,1136,www.walgreens.com,200,OK,Thread Group 1-1,text,true,,1176891,122,1,1,https://www.walgreens.com/,394,0,160
1575000116194,447,www.homedepot.com,200,OK,Thread Group 1-1,text,true,,222792,122,1,1,https://www.homedepot.com/,340,0,137
1575000116194,447,www.homedepot.com,200,OK,Thread Group 1-1,text,true,,222792,122,1,1,https://www.homedepot.com/,340,0,137
1575000116642,515,www.wholefoods.com,200,OK,Thread Group 1-1,text,true,,128772,252,1,1,https://www.wholefoodsmarket.com/,240,0,214
1575000116642,240,www.wholefoods.com-0,301,Found,Thread Group 1-1,,true,,307,123,1,1,https://www.wholefoods.com/,240,0,214
1575000116883,274,www.wholefoods.com-1,200,OK,Thread Group 1-1,text,true,,128465,129,1,1,https://www.wholefoodsmarket.com/,154,0,125
1575000116642,515,www.wholefoods.com,200,OK,Thread Group 1-1,text,true,,128772,252,1,1,https://www.wholefoodsmarket.com/,240,0,214
1575000116642,240,www.wholefoods.com-0,301,Found,Thread Group 1-1,,true,,307,123,1,1,https://www.wholefoods.com/,240,0,214
1575000116883,274,www.wholefoods.com-1,200,OK,Thread Group 1-1,text,true,,128465,129,1,1,https://www.wholefoodsmarket.com/,154,0,125
1575000117159,419,www.apple.com,200,OK,Thread Group 1-1,text,true,,85404,118,1,1,https://www.apple.com/,295,0,233
1575000117159,419,www.apple.com,200,OK,Thread Group 1-1,text,true,,85404,118,1,1,https://www.apple.com/,295,0,233
1575000117579,558,www.samsung.com,200,OK,Thread Group 1-1,text,true,,220021,243,1,1,https://www.samsung.com/us/,171,0,135
1575000117579,171,www.samsung.com-0,301,Moved Permanently,Thread Group 1-1,,true,,414,120,1,1,https://www.samsung.com/,171,0,135
1575000117750,387,www.samsung.com-1,200,OK,Thread Group 1-1,text,true,,219607,123,1,1,https://www.samsung.com/us/,81,0,0
1575000117579,558,www.samsung.com,200,OK,Thread Group 1-1,text,true,,220021,243,1,1,https://www.samsung.com/us/,171,0,135
1575000117579,171,www.samsung.com-0,301,Moved Permanently,Thread Group 1-1,,true,,414,120,1,1,https://www.samsung.com/,171,0,135
1575000117750,387,www.samsung.com-1,200,OK,Thread Group 1-1,text,true,,219607,123,1,1,https://www.samsung.com/us/,81,0,0
1575000118138,846,www.vizio.com,200,OK,Thread Group 1-1,text,true,,112214,243,1,1,https://www.vizio.com/en/home,380,0,153
1575000118138,380,www.vizio.com-0,301,Moved Permanently,Thread Group 1-1,text,true,,464,118,1,1,https://www.vizio.com/,380,0,153
1575000118518,466,www.vizio.com-1,200,OK,Thread Group 1-1,text,true,,111750,125,1,1,https://www.vizio.com/en/home,424,0,0
1575000118138,846,www.vizio.com,200,OK,Thread Group 1-1,text,true,,112214,243,1,1,https://www.vizio.com/en/home,380,0,153
1575000118138,380,www.vizio.com-0,301,Moved Permanently,Thread Group 1-1,text,true,,464,118,1,1,https://www.vizio.com/,380,0,153
1575000118518,466,www.vizio.com-1,200,OK,Thread Group 1-1,text,true,,111750,125,1,1,https://www.vizio.com/en/home,424,0,0
1575000118984,818,store.google.com,200,OK,Thread Group 1-1,text,true,,2028054,121,1,1,https://store.google.com/,299,0,194
1575000118984,818,store.google.com,200,OK,Thread Group 1-1,text,true,,2028054,121,1,1,https://store.google.com/,299,0,194
1575000119803,346,www.sprint.com,200,OK,Thread Group 1-1,text,true,,244570,119,1,1,https://www.sprint.com/,246,0,149
1575000119803,346,www.sprint.com,200,OK,Thread Group 1-1,text,true,,244570,119,1,1,https://www.sprint.com/,246,0,149
1575000120149,262,www.verizon.com,200,OK,Thread Group 1-1,text,true,,52785,279,1,1,https://www.verizon.com/home/verizonglobalhome/ghp_landing.aspx,207,0,125
1575000120149,207,www.verizon.com-0,302,Found,Thread Group 1-1,,true,,177,120,1,1,https://www.verizon.com/,207,0,125
1575000120356,55,www.verizon.com-1,200,OK,Thread Group 1-1,text,true,,52608,159,1,1,https://www.verizon.com/home/verizonglobalhome/ghp_landing.aspx,35,0,0
1575000120149,262,www.verizon.com,200,OK,Thread Group 1-1,text,true,,52785,279,1,1,https://www.verizon.com/home/verizonglobalhome/ghp_landing.aspx,207,0,125
1575000120149,207,www.verizon.com-0,302,Found,Thread Group 1-1,,true,,177,120,1,1,https://www.verizon.com/,207,0,125
1575000120356,55,www.verizon.com-1,200,OK,Thread Group 1-1,text,true,,52608,159,1,1,https://www.verizon.com/home/verizonglobalhome/ghp_landing.aspx,35,0,0
1575000120412,366,www.samsclub.com,200,OK,Thread Group 1-1,text,true,,312675,121,1,1,https://www.samsclub.com/,199,0,148
1575000120412,366,www.samsclub.com,200,OK,Thread Group 1-1,text,true,,312675,121,1,1,https://www.samsclub.com/,199,0,148
1575000120784,349,www.sears.com,200,OK,Thread Group 1-1,text,true,,116946,118,1,1,https://www.sears.com/,262,0,210
1575000120784,349,www.sears.com,200,OK,Thread Group 1-1,text,true,,116946,118,1,1,https://www.sears.com/,262,0,210
1575000121136,292,www.kmart.com,200,OK,Thread Group 1-1,text,true,,83452,118,1,1,https://www.kmart.com/,230,0,193
1575000121136,292,www.kmart.com,200,OK,Thread Group 1-1,text,true,,83452,118,1,1,https://www.kmart.com/,230,0,193
1575000121432,521,www.staples.com,200,OK,Thread Group 1-1,text,true,,560908,120,1,1,https://www.staples.com/,350,0,145
1575000121432,521,www.staples.com,200,OK,Thread Group 1-1,text,true,,560908,120,1,1,https://www.staples.com/,350,0,145
1575000121954,322,www.dell.com,200,OK,Thread Group 1-1,text,true,,181215,239,1,1,https://www.dell.com/en-us,170,0,125
1575000121954,170,www.dell.com-0,302,Moved Temporarily,Thread Group 1-1,text,true,,1469,117,1,1,https://www.dell.com/,170,0,125
1575000122124,152,www.dell.com-1,200,OK,Thread Group 1-1,text,true,,179746,122,1,1,https://www.dell.com/en-us,69,0,0
1575000121954,322,www.dell.com,200,OK,Thread Group 1-1,text,true,,181215,239,1,1,https://www.dell.com/en-us,170,0,125
1575000121954,170,www.dell.com-0,302,Moved Temporarily,Thread Group 1-1,text,true,,1469,117,1,1,https://www.dell.com/,170,0,125
1575000122124,152,www.dell.com-1,200,OK,Thread Group 1-1,text,true,,179746,122,1,1,https://www.dell.com/en-us,69,0,0
1575000122278,393,www.target.com,200,OK,Thread Group 1-1,text,true,,300118,119,1,1,https://www.target.com/,224,0,178
1575000122278,393,www.target.com,200,OK,Thread Group 1-1,text,true,,300118,119,1,1,https://www.target.com/,224,0,178
1575000122672,1306,www.bjs.com,200,OK,Thread Group 1-1,text,true,,6428544,116,1,1,https://www.bjs.com/,173,0,131
1575000122672,1306,www.bjs.com,200,OK,Thread Group 1-1,text,true,,6428544,116,1,1,https://www.bjs.com/,173,0,131
1575000123979,320,www.lenovo.com,200,OK,Thread Group 1-1,text,true,,230289,244,1,1,https://www.lenovo.com/us/en/,164,0,129
1575000123979,164,www.lenovo.com-0,301,Moved Permanently,Thread Group 1-1,,true,,1104,119,1,1,https://www.lenovo.com/,164,0,129
1575000124143,156,www.lenovo.com-1,200,OK,Thread Group 1-1,text,true,,229185,125,1,1,https://www.lenovo.com/us/en/,47,0,0
1575000123979,320,www.lenovo.com,200,OK,Thread Group 1-1,text,true,,230289,244,1,1,https://www.lenovo.com/us/en/,164,0,129
1575000123979,164,www.lenovo.com-0,301,Moved Permanently,Thread Group 1-1,,true,,1104,119,1,1,https://www.lenovo.com/,164,0,129
1575000124143,156,www.lenovo.com-1,200,OK,Thread Group 1-1,text,true,,229185,125,1,1,https://www.lenovo.com/us/en/,47,0,0
1575000124303,394,www.harborfreight.com,200,OK,Thread Group 1-1,text,true,,495455,126,1,1,https://www.harborfreight.com/,192,0,154
1575000124303,394,www.harborfreight.com,200,OK,Thread Group 1-1,text,true,,495455,126,1,1,https://www.harborfreight.com/,192,0,154
1575000124706,291,www.dickssportinggoods.com,200,OK,Thread Group 1-1,text,true,,175279,131,1,1,https://www.dickssportinggoods.com/,201,0,127
1575000124706,291,www.dickssportinggoods.com,200,OK,Thread Group 1-1,text,true,,175279,131,1,1,https://www.dickssportinggoods.com/,201,0,127
1575005993830,369,www.amazon.com,200,OK,Thread Group 1-1,text,true,,96977,119,1,1,https://www.amazon.com/,224,0,150
1575005994207,572,www.kohls.com,200,OK,Thread Group 1-1,text,true,,396201,118,1,1,https://www.kohls.com/,251,0,125
1575005994780,455,www.walmart.com,200,OK,Thread Group 1-1,text,true,,186331,120,1,1,https://www.walmart.com/,353,0,122
1575005995236,804,www.walgreens.com,200,OK,Thread Group 1-1,text,true,,1431634,122,1,1,https://www.walgreens.com/,492,0,129
1575005996041,470,www.homedepot.com,200,OK,Thread Group 1-1,text,true,,222798,122,1,1,https://www.homedepot.com/,339,0,131
1575005996512,504,www.wholefoods.com,200,OK,Thread Group 1-1,text,true,,128818,252,1,1,https://www.wholefoodsmarket.com/,187,0,162
1575005996512,187,www.wholefoods.com-0,301,Found,Thread Group 1-1,,true,,307,123,1,1,https://www.wholefoods.com/,187,0,162
1575005996699,317,www.wholefoods.com-1,200,OK,Thread Group 1-1,text,true,,128511,129,1,1,https://www.wholefoodsmarket.com/,217,0,167
1575005997017,254,www.apple.com,200,OK,Thread Group 1-1,text,true,,85404,118,1,1,https://www.apple.com/,192,0,163
1575005997272,396,www.samsung.com,200,OK,Thread Group 1-1,text,true,,220281,243,1,1,https://www.samsung.com/us/,158,0,120
1575005997272,158,www.samsung.com-0,301,Moved Permanently,Thread Group 1-1,,true,,414,120,1,1,https://www.samsung.com/,158,0,120
1575005997430,238,www.samsung.com-1,200,OK,Thread Group 1-1,text,true,,219867,123,1,1,https://www.samsung.com/us/,46,0,0
1575005997669,712,www.vizio.com,200,OK,Thread Group 1-1,text,true,,112214,243,1,1,https://www.vizio.com/en/home,263,0,217
